S,Condition,Lead_Stream,Lead_Word,Lag_Word,Lead_Amplitude,Lag_Amplitude,Electrode
mild_master_1 ,large_ild,Masker,bash,non-bash,1.4431940296117,0.879280487579458,CP1
mild_master_1 ,large_ild,Masker,non-bash,bash,-1.41902419225029,5.14977112580901,CP1
mild_master_1 ,large_ild,Masker,non-bash,non-bash,2.04628445924439,0.895669787196639,CP1
mild_master_1 ,small_itd,Target,bash,non-bash,3.63676452769174,0.651698180536429,CP5
mild_master_1 ,small_itd,Target,non-bash,bash,1.69395249328193,3.38759907466524,CP5
mild_master_1 ,small_itd,Target,non-bash,non-bash,0.969238329440989,0.865951839068257,CP5
mild_master_1 ,small_itd,Masker,bash,non-bash,1.14729320009549,0.655268455876244,CP5
mild_master_1 ,small_itd,Masker,non-bash,bash,-0.321718420342701,3.14811793769278,CP5
mild_master_1 ,small_itd,Masker,non-bash,non-bash,0.222800601529075,0.292473244083511,CP5
mild_master_1 ,large_itd,Target,bash,non-bash,2.60672284577574,2.12209219911269,CP5
mild_master_1 ,large_itd,Target,non-bash,bash,1.10178710834848,2.42806950956583,CP5
mild_master_1 ,large_itd,Target,non-bash,non-bash,0.874725615010633,0.887937044826421,CP5
mild_master_1 ,large_itd,Masker,bash,non-bash,1.50695609529813,0.248923903107643,CP5
mild_master_1 ,large_itd,Masker,non-bash,bash,1.15212612296596,2.92332628279021,CP5
mild_master_1 ,large_itd,Masker,non-bash,non-bash,-0.269390347835829,-0.377026968036624,CP5
mild_master_1 ,small_ild,Target,bash,non-bash,3.81198044881225,-0.0485222390294075,CP5
mild_master_1 ,small_ild,Target,non-bash,bash,0.0612598423446928,1.60512473512264,CP5
mild_master_1 ,small_ild,Target,non-bash,non-bash,0.703928679425195,0.260341120832014,CP5
mild_master_1 ,small_ild,Masker,bash,non-bash,1.7640259148045,0.385514278574423,CP5
mild_master_1 ,small_ild,Masker,non-bash,bash,2.29376806517442,3.47062515748872,CP5
mild_master_1 ,small_ild,Masker,non-bash,non-bash,1.0291142812797,-0.177702779205222,CP5
mild_master_1 ,large_ild,Target,bash,non-bash,2.14518630732881,1.17740769956974,CP5
mild_master_1 ,large_ild,Target,non-bash,bash,0.945362595105783,0.664534786114326,CP5
mild_master_1 ,large_ild,Target,non-bash,non-bash,0.761920816966189,-0.0896936080320095,CP5
mild_master_1 ,large_ild,Masker,bash,non-bash,-1.46657689722145,1.30237011401092,CP5
mild_master_1 ,large_ild,Masker,non-bash,bash,-0.920102768488552,2.67072021455868,CP5
mild_master_1 ,large_ild,Masker,non-bash,non-bash,0.999020453454545,0.237887482280317,CP5
mild_master_1 ,small_itd,Target,bash,non-bash,1.86638381890953,-0.874361943122413,P7
mild_master_1 ,small_itd,Target,non-bash,bash,0.791299165653832,2.10476423686042,P7
mild_master_1 ,small_itd,Target,non-bash,non-bash,1.03800695041815,0.406228145185515,P7
mild_master_1 ,small_itd,Masker,bash,non-bash,-0.64367944912778,0.361521859687787,P7
mild_master_1 ,small_itd,Masker,non-bash,bash,-0.940522570072151,1.80117441920972,P7
mild_master_1 ,small_itd,Masker,non-bash,non-bash,-0.320277905693421,0.300568139115414,P7
mild_master_1 ,large_itd,Target,bash,non-bash,1.69141275169594,1.04388987858381,P7
mild_master_1 ,large_itd,Target,non-bash,bash,0.0311337627884414,2.54567111577425,P7
mild_master_1 ,large_itd,Target,non-bash,non-bash,0.487069317533985,0.329826506507861,P7
mild_master_1 ,large_itd,Masker,bash,non-bash,0.791060360049208,0.123289215192199,P7
mild_master_1 ,large_itd,Masker,non-bash,bash,1.62211199673739,2.10658402759017,P7
mild_master_1 ,large_itd,Masker,non-bash,non-bash,-0.455277660574844,-0.550988395908754,P7
mild_master_1 ,small_ild,Target,bash,non-bash,2.46966033056378,0.547393858730793,P7
mild_master_1 ,small_ild,Target,non-bash,bash,1.19772101867767,0.729970732118402,P7
mild_master_1 ,small_ild,Target,non-bash,non-bash,0.691717303756452,-0.581286828328442,P7
mild_master_1 ,small_ild,Masker,bash,non-bash,0.191485516693104,1.08222692818804,P7
mild_master_1 ,small_ild,Masker,non-bash,bash,1.19295376274321,2.00204657730129,P7
mild_master_1 ,small_ild,Masker,non-bash,non-bash,0.941541535782635,-0.574096327459902,P7
mild_master_1 ,large_ild,Target,bash,non-bash,1.02467034398875,-0.0252095776669523,P7
mild_master_1 ,large_ild,Target,non-bash,bash,0.218131861969447,-0.497245962497516,P7
mild_master_1 ,large_ild,Target,non-bash,non-bash,1.15816461269448,0.445376725252566,P7
mild_master_1 ,large_ild,Masker,bash,non-bash,-2.32185248386334,0.699074151673738,P7
mild_master_1 ,large_ild,Masker,non-bash,bash,-0.0750942810074143,0.46975635273949,P7
mild_master_1 ,large_ild,Masker,non-bash,non-bash,0.449837078181853,-0.0387838726365788,P7
mild_master_1 ,small_itd,Target,bash,non-bash,3.80858946906196,-0.695572574105528,P3
mild_master_1 ,small_itd,Target,non-bash,bash,1.66835851511535,2.21322369698216,P3
mild_master_1 ,small_itd,Target,non-bash,non-bash,1.04376019848154,1.10427538156509,P3
mild_master_1 ,small_itd,Masker,bash,non-bash,0.112199989623494,1.39924337753543,P3
mild_master_1 ,small_itd,Masker,non-bash,bash,-1.33245265345748,3.93624155506855,P3
mild_master_1 ,small_itd,Masker,non-bash,non-bash,-0.449784436488485,0.654204557242093,P3
mild_master_1 ,large_itd,Target,bash,non-bash,3.62943921727794,2.51586180765714,P3
mild_master_1 ,large_itd,Target,non-bash,bash,0.760990840196609,2.97416690637668,P3
mild_master_1 ,large_itd,Target,non-bash,non-bash,1.31348341275732,1.01043229360472,P3
mild_master_1 ,large_itd,Masker,bash,non-bash,1.28612607950966,0.718553951581319,P3
mild_master_1 ,large_itd,Masker,non-bash,bash,1.19308038606788,4.01337771524082,P3
mild_master_1 ,large_itd,Masker,non-bash,non-bash,-0.482275709617052,0.148408792108941,P3
mild_master_1 ,small_ild,Target,bash,non-bash,3.87310712397099,-0.585751316249371,P3
mild_master_1 ,small_ild,Target,non-bash,bash,-0.413343594897361,1.32033543033259,P3
mild_master_1 ,small_ild,Target,non-bash,non-bash,0.811373781171066,-0.103963756166547,P3
mild_master_1 ,small_ild,Masker,bash,non-bash,1.3180793936957,0.64648665081371,P3
mild_master_1 ,small_ild,Masker,non-bash,bash,3.09813360720873,3.68197819838921,P3
mild_master_1 ,small_ild,Masker,non-bash,non-bash,1.16745431414224,-1.16321989091715,P3
mild_master_1 ,large_ild,Target,bash,non-bash,1.63968138428445,-0.22609661551232,P3
mild_master_1 ,large_ild,Target,non-bash,bash,0.576237113200701,-0.542525607500321,P3
mild_master_1 ,large_ild,Target,non-bash,non-bash,0.785366418812333,0.0737447597147003,P3
mild_master_1 ,large_ild,Masker,bash,non-bash,-0.107411871938144,0.272850525466835,P3
mild_master_1 ,large_ild,Masker,non-bash,bash,-0.563471130702807,2.32203816512357,P3
mild_master_1 ,large_ild,Masker,non-bash,non-bash,1.3981641615955,0.323370693151995,P3
mild_master_1 ,small_itd,Target,bash,non-bash,4.38135971824328,-1.09080519295401,Pz
mild_master_1 ,small_itd,Target,non-bash,bash,1.86075815593495,2.32880572624066,Pz
mild_master_1 ,small_itd,Target,non-bash,non-bash,0.14181555188294,1.57101102934239,Pz
mild_master_1 ,small_itd,Masker,bash,non-bash,-0.1317059982706,0.92789060583821,Pz
mild_master_1 ,small_itd,Masker,non-bash,bash,-1.20664418339729,3.68913582585207,Pz
mild_master_1 ,small_itd,Masker,non-bash,non-bash,-0.651781180792755,0.110731919057719,Pz
mild_master_1 ,large_itd,Target,bash,non-bash,4.72748367488384,3.36749176979065,Pz
mild_master_1 ,large_itd,Target,non-bash,bash,0.720105040735669,2.10543052487903,Pz
mild_master_1 ,large_itd,Target,non-bash,non-bash,1.50651397149671,0.66568342466633,Pz
mild_master_1 ,large_itd,Masker,bash,non-bash,1.06387408256531,1.1943315166235,Pz
