S,Condition,Lead_Stream,Lead_Word,Lag_Word,Lead_Amplitude,Lag_Amplitude,Electrode
mild_master_6 ,large_ild,Masker,non-bash,non-bash,1.29624144102518,0.931833218519504,FC5
mild_master_6 ,small_itd,Target,bash,non-bash,0.53921390033581,0.888882378285581,T7
mild_master_6 ,small_itd,Target,non-bash,bash,1.23280991209405,0.090250180094015,T7
mild_master_6 ,small_itd,Target,non-bash,non-bash,0.000999784413017804,0.088611419876165,T7
mild_master_6 ,small_itd,Masker,bash,non-bash,0.0783279071748257,2.18395166292787,T7
mild_master_6 ,small_itd,Masker,non-bash,bash,1.48636450877315,-0.0700980228028799,T7
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.784330278262496,0.500577814271674,T7
mild_master_6 ,large_itd,Target,bash,non-bash,0.690332229541881,0.857285541774971,T7
mild_master_6 ,large_itd,Target,non-bash,bash,0.586035030037165,0.679192314818502,T7
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.87512595069992,1.06750655045043,T7
mild_master_6 ,large_itd,Masker,bash,non-bash,1.46801999779418,1.19342456478626,T7
mild_master_6 ,large_itd,Masker,non-bash,bash,0.143817106415244,-0.214711938447812,T7
mild_master_6 ,large_itd,Masker,non-bash,non-bash,0.380280764226256,0.807701053084998,T7
mild_master_6 ,small_ild,Target,bash,non-bash,-0.28211704370303,1.15597999409223,T7
mild_master_6 ,small_ild,Target,non-bash,bash,0.924870250196684,0.488093304846968,T7
mild_master_6 ,small_ild,Target,non-bash,non-bash,0.449927465193319,0.117363045310343,T7
mild_master_6 ,small_ild,Masker,bash,non-bash,1.22960934680562,1.03520603734393,T7
mild_master_6 ,small_ild,Masker,non-bash,bash,0.867903850227594,1.0889372446388,T7
mild_master_6 ,small_ild,Masker,non-bash,non-bash,0.6799192383775,0.941178433188686,T7
mild_master_6 ,large_ild,Target,bash,non-bash,-0.208718268609628,1.75254993402376,T7
mild_master_6 ,large_ild,Target,non-bash,bash,0.335956360821454,1.22122250272418,T7
mild_master_6 ,large_ild,Target,non-bash,non-bash,0.419871614540094,0.647647508586708,T7
mild_master_6 ,large_ild,Masker,bash,non-bash,1.33828224346444,1.76186265486318,T7
mild_master_6 ,large_ild,Masker,non-bash,bash,0.660434327173877,0.677748096311415,T7
mild_master_6 ,large_ild,Masker,non-bash,non-bash,0.63396842273382,0.634511029812006,T7
mild_master_6 ,small_itd,Target,bash,non-bash,0.569129526208748,1.40648449801586,C3
mild_master_6 ,small_itd,Target,non-bash,bash,1.50229777466683,0.345329348317214,C3
mild_master_6 ,small_itd,Target,non-bash,non-bash,0.0778594053055667,0.449455190817767,C3
mild_master_6 ,small_itd,Masker,bash,non-bash,0.228328219354153,2.75901774339378,C3
mild_master_6 ,small_itd,Masker,non-bash,bash,1.6386165790652,-0.123433566642435,C3
mild_master_6 ,small_itd,Masker,non-bash,non-bash,1.01191964915488,0.668032432720065,C3
mild_master_6 ,large_itd,Target,bash,non-bash,0.912282675930432,1.46435611162867,C3
mild_master_6 ,large_itd,Target,non-bash,bash,1.07033040553331,0.827234521433711,C3
mild_master_6 ,large_itd,Target,non-bash,non-bash,1.21968419022493,1.34350230993924,C3
mild_master_6 ,large_itd,Masker,bash,non-bash,1.93839038172737,1.40332224396989,C3
mild_master_6 ,large_itd,Masker,non-bash,bash,0.0597103703547927,-0.312696365924442,C3
mild_master_6 ,large_itd,Masker,non-bash,non-bash,0.791274944790478,1.11826829906168,C3
mild_master_6 ,small_ild,Target,bash,non-bash,-0.051400658259025,1.67420540497853,C3
mild_master_6 ,small_ild,Target,non-bash,bash,1.50453129304307,0.304538682883694,C3
mild_master_6 ,small_ild,Target,non-bash,non-bash,0.590621707613105,0.118514432200533,C3
mild_master_6 ,small_ild,Masker,bash,non-bash,1.61374855602896,1.6231212761513,C3
mild_master_6 ,small_ild,Masker,non-bash,bash,0.870721001848578,1.62513164974749,C3
mild_master_6 ,small_ild,Masker,non-bash,non-bash,0.943640483706086,0.982728415241948,C3
mild_master_6 ,large_ild,Target,bash,non-bash,-0.173439293954431,1.92867213887412,C3
mild_master_6 ,large_ild,Target,non-bash,bash,0.677755273063228,1.01116472162166,C3
mild_master_6 ,large_ild,Target,non-bash,non-bash,0.70772528260162,0.86115193827764,C3
mild_master_6 ,large_ild,Masker,bash,non-bash,1.98889141203584,2.15890632875868,C3
mild_master_6 ,large_ild,Masker,non-bash,bash,0.204861584869591,1.16523766549858,C3
mild_master_6 ,large_ild,Masker,non-bash,non-bash,0.824440702016537,0.955671917039614,C3
mild_master_6 ,small_itd,Target,bash,non-bash,0.301596243814989,1.38643143248152,CP1
mild_master_6 ,small_itd,Target,non-bash,bash,1.40945675004096,0.0788192190584682,CP1
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.143818908345096,0.0433763844020005,CP1
mild_master_6 ,small_itd,Masker,bash,non-bash,0.261125707700849,3.01361561723053,CP1
mild_master_6 ,small_itd,Masker,non-bash,bash,1.38606248505806,-0.163745468815691,CP1
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.914438234246336,0.515243819076568,CP1
mild_master_6 ,large_itd,Target,bash,non-bash,0.534221050994737,1.38445767542081,CP1
mild_master_6 ,large_itd,Target,non-bash,bash,0.538806614950299,0.592088513709605,CP1
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.771910011935067,1.18751869786244,CP1
mild_master_6 ,large_itd,Masker,bash,non-bash,2.13691836977378,1.5164410198573,CP1
mild_master_6 ,large_itd,Masker,non-bash,bash,-0.662825841588133,-0.341975110681618,CP1
mild_master_6 ,large_itd,Masker,non-bash,non-bash,0.463573384778253,1.15153522985763,CP1
mild_master_6 ,small_ild,Target,bash,non-bash,-0.348617670169243,1.67938713400792,CP1
mild_master_6 ,small_ild,Target,non-bash,bash,1.28492741538655,0.77507358619145,CP1
mild_master_6 ,small_ild,Target,non-bash,non-bash,0.138792451288526,0.161250606080554,CP1
mild_master_6 ,small_ild,Masker,bash,non-bash,1.24972078647724,1.7166197001241,CP1
mild_master_6 ,small_ild,Masker,non-bash,bash,0.542884710505605,1.70908615998924,CP1
mild_master_6 ,small_ild,Masker,non-bash,non-bash,0.401695383400829,1.05107830481397,CP1
mild_master_6 ,large_ild,Target,bash,non-bash,-0.503315864939515,2.38383785144585,CP1
mild_master_6 ,large_ild,Target,non-bash,bash,0.586389651753992,0.62535456621422,CP1
mild_master_6 ,large_ild,Target,non-bash,non-bash,0.225840608059968,0.685397133995828,CP1
mild_master_6 ,large_ild,Masker,bash,non-bash,1.53755482523828,2.32055386908956,CP1
mild_master_6 ,large_ild,Masker,non-bash,bash,0.384961485298904,0.901240317724846,CP1
mild_master_6 ,large_ild,Masker,non-bash,non-bash,0.507596636529152,0.738495694467655,CP1
mild_master_6 ,small_itd,Target,bash,non-bash,0.010606485131112,0.312242407588796,CP5
mild_master_6 ,small_itd,Target,non-bash,bash,0.647361481650954,-0.255455435173852,CP5
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.360118850971325,-0.301074514566343,CP5
mild_master_6 ,small_itd,Masker,bash,non-bash,-0.360234041921794,1.32947788327932,CP5
mild_master_6 ,small_itd,Masker,non-bash,bash,0.820209912642052,-0.352961160320985,CP5
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.341447037598118,0.131600451888517,CP5
mild_master_6 ,large_itd,Target,bash,non-bash,0.140118578448892,0.267731142150504,CP5
mild_master_6 ,large_itd,Target,non-bash,bash,0.170407031774521,-0.060610823854804,CP5
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.544858464004693,0.721123479275437,CP5
mild_master_6 ,large_itd,Masker,bash,non-bash,1.03321973700076,0.626926375273615,CP5
mild_master_6 ,large_itd,Masker,non-bash,bash,-0.594933366424897,-0.721550818225917,CP5
mild_master_6 ,large_itd,Masker,non-bash,non-bash,0.114691771834061,0.385916803828601,CP5
mild_master_6 ,small_ild,Target,bash,non-bash,-0.49342904763344,0.610514299151225,CP5
mild_master_6 ,small_ild,Target,non-bash,bash,0.392374760018928,0.074095915080536,CP5
mild_master_6 ,small_ild,Target,non-bash,non-bash,-0.100782562456778,-0.247394567984619,CP5
mild_master_6 ,small_ild,Masker,bash,non-bash,0.579032587623873,0.425991599261761,CP5
mild_master_6 ,small_ild,Masker,non-bash,bash,0.585560468770564,0.973082277365029,CP5
mild_master_6 ,small_ild,Masker,non-bash,non-bash,0.382931349056738,0.940687961578369,CP5
mild_master_6 ,large_ild,Target,bash,non-bash,-0.771382256797174,1.30933342772286,CP5
mild_master_6 ,large_ild,Target,non-bash,bash,-0.119559924557524,0.491460677643992,CP5
mild_master_6 ,large_ild,Target,non-bash,non-bash,-0.145473526094697,0.287608171773976,CP5
mild_master_6 ,large_ild,Masker,bash,non-bash,1.12666851886221,1.36464809441083,CP5
mild_master_6 ,large_ild,Masker,non-bash,bash,-0.180030839507644,0.27476698425976,CP5
mild_master_6 ,large_ild,Masker,non-bash,non-bash,0.148236069140526,0.121065875715934,CP5
mild_master_6 ,small_itd,Target,bash,non-bash,-0.0717871223999695,-0.235403836349195,P7
mild_master_6 ,small_itd,Target,non-bash,bash,0.549527247729046,0.126807770328153,P7
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.633121255316029,-0.356813236118495,P7
mild_master_6 ,small_itd,Masker,bash,non-bash,-0.629879260417074,0.864459762666374,P7
mild_master_6 ,small_itd,Masker,non-bash,bash,0.276210846614681,-0.626548374914809,P7
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.291835157707101,-0.239438376505859,P7
mild_master_6 ,large_itd,Target,bash,non-bash,0.127969995127725,0.320293401900147,P7
mild_master_6 ,large_itd,Target,non-bash,bash,-0.366132559143007,-0.302041609436274,P7
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.388500630094872,0.67811343847038,P7
mild_master_6 ,large_itd,Masker,bash,non-bash,0.589951040432788,-0.0206473108613864,P7
mild_master_6 ,large_itd,Masker,non-bash,bash,-0.8495881442638,-0.772446632078465,P7
mild_master_6 ,large_itd,Masker,non-bash,non-bash,-0.36497664698239,0.220947508863334,P7
mild_master_6 ,small_ild,Target,bash,non-bash,-0.510642744830021,0.257943155692938,P7
mild_master_6 ,small_ild,Target,non-bash,bash,0.190662786151682,-0.09577265621296,P7
mild_master_6 ,small_ild,Target,non-bash,non-bash,-0.181497264456078,-0.414795058067666,P7
mild_master_6 ,small_ild,Masker,bash,non-bash,0.520378230390854,-0.805772525210713,P7
mild_master_6 ,small_ild,Masker,non-bash,bash,0.859147257655859,0.367680454496294,P7
mild_master_6 ,small_ild,Masker,non-bash,non-bash,-0.336910277936194,0.349785628848606,P7
mild_master_6 ,large_ild,Target,bash,non-bash,-1.28846178278327,1.72282154792693,P7
mild_master_6 ,large_ild,Target,non-bash,bash,-0.16351094237476,0.364530251428204,P7
mild_master_6 ,large_ild,Target,non-bash,non-bash,-0.56846077866166,0.0457564664220339,P7
mild_master_6 ,large_ild,Masker,bash,non-bash,-0.237812782461579,0.917469422398387,P7
mild_master_6 ,large_ild,Masker,non-bash,bash,0.756274718207282,-0.312812644605701,P7
mild_master_6 ,large_ild,Masker,non-bash,non-bash,-0.338551213764227,0.000758377161736672,P7
mild_master_6 ,small_itd,Target,bash,non-bash,-0.312412372739478,0.613489031961018,P3
mild_master_6 ,small_itd,Target,non-bash,bash,0.671062139634575,0.194772748861994,P3
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.368344382804972,-0.317719547327938,P3
mild_master_6 ,small_itd,Masker,bash,non-bash,-0.439455449916422,1.48124991673976,P3
mild_master_6 ,small_itd,Masker,non-bash,bash,1.06146819605247,-0.695935354754329,P3
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.316173385863658,0.12565133512835,P3
mild_master_6 ,large_itd,Target,bash,non-bash,-0.336271351402892,1.60376156044326,P3
mild_master_6 ,large_itd,Target,non-bash,bash,-0.209550667069852,-0.27065924115479,P3
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.437175245207923,1.03043834921884,P3
mild_master_6 ,large_itd,Masker,bash,non-bash,1.47551410254091,0.792152855894528,P3
mild_master_6 ,large_itd,Masker,non-bash,bash,-1.52103043669725,-0.642100867234609,P3
mild_master_6 ,large_itd,Masker,non-bash,non-bash,-0.0348791642332899,0.602522053107105,P3
mild_master_6 ,small_ild,Target,bash,non-bash,-0.0915965480682177,1.51187462760852,P3
mild_master_6 ,small_ild,Target,non-bash,bash,0.827339897393471,0.112560946583038,P3
mild_master_6 ,small_ild,Target,non-bash,non-bash,-0.179262433679688,-0.165667873438423,P3
mild_master_6 ,small_ild,Masker,bash,non-bash,0.836419012241585,0.602566304525664,P3
mild_master_6 ,small_ild,Masker,non-bash,bash,0.350592817477882,1.50930925481021,P3
mild_master_6 ,small_ild,Masker,non-bash,non-bash,-0.149688026927136,1.0304740719442,P3
mild_master_6 ,large_ild,Target,bash,non-bash,-1.16391462291159,2.09474983120837,P3
mild_master_6 ,large_ild,Target,non-bash,bash,0.645790140879042,0.62557839039924,P3
mild_master_6 ,large_ild,Target,non-bash,non-bash,-0.316633739734167,0.20578978289605,P3
mild_master_6 ,large_ild,Masker,bash,non-bash,0.807786808485115,1.1221276847696,P3
mild_master_6 ,large_ild,Masker,non-bash,bash,-0.346086177229881,0.54026337604265,P3
mild_master_6 ,large_ild,Masker,non-bash,non-bash,-0.25648166792324,0.390155233385471,P3
mild_master_6 ,small_itd,Target,bash,non-bash,-0.189283653873612,1.13368211659518,Pz
mild_master_6 ,small_itd,Target,non-bash,bash,1.45269265142935,-0.0783571052054564,Pz
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.358637843427213,-0.362544496421101,Pz
mild_master_6 ,small_itd,Masker,bash,non-bash,0.142075239364058,2.46670625939034,Pz
mild_master_6 ,small_itd,Masker,non-bash,bash,1.09232906910934,-0.321661822046888,Pz
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.490430593315978,0.113895087287528,Pz
mild_master_6 ,large_itd,Target,bash,non-bash,0.153410168976656,0.902675495616027,Pz
mild_master_6 ,large_itd,Target,non-bash,bash,0.0249444849416614,0.328001450672746,Pz
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.431594365233412,0.81387560110461,Pz
mild_master_6 ,large_itd,Masker,bash,non-bash,1.7513695093221,1.10662079197355,Pz
mild_master_6 ,large_itd,Masker,non-bash,bash,-1.17925684872796,-0.523088372926063,Pz
mild_master_6 ,large_itd,Masker,non-bash,non-bash,-0.0573544760151156,1.05599588088948,Pz
mild_master_6 ,small_ild,Target,bash,non-bash,-0.337849422601553,1.48410674925798,Pz
mild_master_6 ,small_ild,Target,non-bash,bash,1.13235831299708,0.521012431365393,Pz
mild_master_6 ,small_ild,Target,non-bash,non-bash,-0.273999742916878,0.00927457490701549,Pz
mild_master_6 ,small_ild,Masker,bash,non-bash,1.04483898940474,0.87147081818345,Pz
mild_master_6 ,small_ild,Masker,non-bash,bash,-0.157342552300543,1.77858577542007,Pz
mild_master_6 ,small_ild,Masker,non-bash,non-bash,-0.196044546078753,0.847890488494326,Pz
mild_master_6 ,large_ild,Target,bash,non-bash,-1.01206889199774,2.19824049848972,Pz
mild_master_6 ,large_ild,Target,non-bash,bash,0.497212420150919,-0.231764262661619,Pz
mild_master_6 ,large_ild,Target,non-bash,non-bash,-0.023917231806799,-0.105271875162266,Pz
mild_master_6 ,large_ild,Masker,bash,non-bash,0.436403934818667,1.81751325772824,Pz
mild_master_6 ,large_ild,Masker,non-bash,bash,-0.0455268129706383,0.770531876757741,Pz
mild_master_6 ,large_ild,Masker,non-bash,non-bash,-0.130761599589426,0.406320744999326,Pz
mild_master_6 ,small_itd,Target,bash,non-bash,-0.552667450041256,0.32048786081035,PO3
mild_master_6 ,small_itd,Target,non-bash,bash,0.65289887549533,-0.151762575682785,PO3
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.603135896270765,-0.332143370262524,PO3
mild_master_6 ,small_itd,Masker,bash,non-bash,-0.677720079845749,0.859764961670153,PO3
mild_master_6 ,small_itd,Masker,non-bash,bash,0.496027095615864,-0.366648369694227,PO3
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.224113669295912,-0.230646269022691,PO3
mild_master_6 ,large_itd,Target,bash,non-bash,-0.0662461648695171,0.382361242740548,PO3
mild_master_6 ,large_itd,Target,non-bash,bash,-0.349147518640384,-0.226539104674011,PO3
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.315589234322778,0.724693822421759,PO3
mild_master_6 ,large_itd,Masker,bash,non-bash,1.24109126395779,0.41763770118705,PO3
mild_master_6 ,large_itd,Masker,non-bash,bash,-1.34265153561445,-0.258109771153506,PO3
mild_master_6 ,large_itd,Masker,non-bash,non-bash,-0.262291489947459,0.509910423598927,PO3
mild_master_6 ,small_ild,Target,bash,non-bash,-0.552213160645885,0.940139377193573,PO3
mild_master_6 ,small_ild,Target,non-bash,bash,0.847292864641973,0.00790183523758536,PO3
mild_master_6 ,small_ild,Target,non-bash,non-bash,-0.494009259387555,-0.190005251384087,PO3
mild_master_6 ,small_ild,Masker,bash,non-bash,0.387722343509627,-0.446215803955877,PO3
mild_master_6 ,small_ild,Masker,non-bash,bash,0.573014628672972,1.3083523430489,PO3
mild_master_6 ,small_ild,Masker,non-bash,non-bash,-0.52443287509597,0.80594009236881,PO3
mild_master_6 ,large_ild,Target,bash,non-bash,-1.36627668888285,1.64352794296858,PO3
mild_master_6 ,large_ild,Target,non-bash,bash,0.212422870169833,-0.0940225962444015,PO3
mild_master_6 ,large_ild,Target,non-bash,non-bash,-0.567333914118966,0.177710907197999,PO3
mild_master_6 ,large_ild,Masker,bash,non-bash,-0.384765149290497,1.13705794937103,PO3
mild_master_6 ,large_ild,Masker,non-bash,bash,-0.244663525795614,0.332858497790388,PO3
mild_master_6 ,large_ild,Masker,non-bash,non-bash,-0.289595397845484,0.0712311269063503,PO3
mild_master_6 ,small_itd,Target,bash,non-bash,-0.775907803936438,-0.0978911708024415,O1
mild_master_6 ,small_itd,Target,non-bash,bash,0.103808021687326,-0.478158491991815,O1
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.80941742890149,-0.511970359412364,O1
mild_master_6 ,small_itd,Masker,bash,non-bash,-0.390248105172068,0.273924525603652,O1
mild_master_6 ,small_itd,Masker,non-bash,bash,0.062776500417998,-0.395349182227724,O1
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.179639667493757,-0.101886851643212,O1
mild_master_6 ,large_itd,Target,bash,non-bash,0.263905386666634,0.227553698047996,O1
mild_master_6 ,large_itd,Target,non-bash,bash,0.0275154865533113,-0.25787082945928,O1
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.0572648394878928,0.625694620567602,O1
mild_master_6 ,large_itd,Masker,bash,non-bash,0.983800711622462,0.330997866112739,O1
mild_master_6 ,large_itd,Masker,non-bash,bash,-1.06367504820228,-0.0755413780755856,O1
mild_master_6 ,large_itd,Masker,non-bash,non-bash,-0.138434237601428,0.164433215753785,O1
mild_master_6 ,small_ild,Target,bash,non-bash,0.101542450029116,0.703311390601672,O1
mild_master_6 ,small_ild,Target,non-bash,bash,0.590946310723112,0.0568357374341715,O1
mild_master_6 ,small_ild,Target,non-bash,non-bash,-0.294909057095153,-0.323021282013876,O1
mild_master_6 ,small_ild,Masker,bash,non-bash,0.0505385018538597,-0.786292702999226,O1
mild_master_6 ,small_ild,Masker,non-bash,bash,0.647043432034552,0.90745346846059,O1
mild_master_6 ,small_ild,Masker,non-bash,non-bash,-0.507680727994,0.57543119488491,O1
mild_master_6 ,large_ild,Target,bash,non-bash,-0.9049456641078,1.64856708126097,O1
mild_master_6 ,large_ild,Target,non-bash,bash,-0.105514298154498,0.210127942123503,O1
mild_master_6 ,large_ild,Target,non-bash,non-bash,-0.509109244172118,-0.443993928317765,O1
mild_master_6 ,large_ild,Masker,bash,non-bash,-0.80104832123663,0.859055269207503,O1
mild_master_6 ,large_ild,Masker,non-bash,bash,-0.28818900454286,0.781403417220792,O1
mild_master_6 ,large_ild,Masker,non-bash,non-bash,-0.471234573687498,-0.0215283535420895,O1
mild_master_6 ,small_itd,Target,bash,non-bash,-0.833195864104412,-0.204186863384464,Oz
mild_master_6 ,small_itd,Target,non-bash,bash,0.432299145417554,-0.416003298901376,Oz
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.625740015759027,-0.402321907616209,Oz
mild_master_6 ,small_itd,Masker,bash,non-bash,-0.13070975644514,0.5905017673783,Oz
mild_master_6 ,small_itd,Masker,non-bash,bash,0.202749924244065,-0.206967410778529,Oz
mild_master_6 ,small_itd,Masker,non-bash,non-bash,-0.00959676121128723,-0.0585123468743404,Oz
mild_master_6 ,large_itd,Target,bash,non-bash,0.217936389201454,0.122660166690392,Oz
mild_master_6 ,large_itd,Target,non-bash,bash,-0.0107661160640419,-0.0107864004001021,Oz
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.218892398836104,0.496827503520396,Oz
mild_master_6 ,large_itd,Masker,bash,non-bash,1.45214382638223,0.334640836436301,Oz
mild_master_6 ,large_itd,Masker,non-bash,bash,-1.12876252843177,-0.0829462977893212,Oz
mild_master_6 ,large_itd,Masker,non-bash,non-bash,-0.0647440200684399,0.144699747940076,Oz
mild_master_6 ,small_ild,Target,bash,non-bash,0.497791615434182,0.738684409188154,Oz
mild_master_6 ,small_ild,Target,non-bash,bash,0.799868791497179,-0.271128046831914,Oz
mild_master_6 ,small_ild,Target,non-bash,non-bash,-0.252536464879746,-0.232973038415048,Oz
mild_master_6 ,small_ild,Masker,bash,non-bash,0.17462789383392,-0.599728886488565,Oz
mild_master_6 ,small_ild,Masker,non-bash,bash,0.716608858015388,1.27993136195466,Oz
mild_master_6 ,small_ild,Masker,non-bash,non-bash,-0.40932628966316,0.488501706366186,Oz
mild_master_6 ,large_ild,Target,bash,non-bash,-1.25652954165892,1.11696332485937,Oz
mild_master_6 ,large_ild,Target,non-bash,bash,0.0620107675498387,-0.136885731273665,Oz
mild_master_6 ,large_ild,Target,non-bash,non-bash,-0.453067219453423,-0.273299183971004,Oz
mild_master_6 ,large_ild,Masker,bash,non-bash,-0.646463619756538,0.910036917010675,Oz
mild_master_6 ,large_ild,Masker,non-bash,bash,0.0517146506422275,0.319250739164449,Oz
mild_master_6 ,large_ild,Masker,non-bash,non-bash,-0.470576971173286,-0.114093961176964,Oz
mild_master_6 ,small_itd,Target,bash,non-bash,-0.9477735246447,-0.289662545275959,O2
mild_master_6 ,small_itd,Target,non-bash,bash,0.589672207548505,-0.297027268917078,O2
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.425818126936313,-0.477946166637578,O2
mild_master_6 ,small_itd,Masker,bash,non-bash,0.185620274506509,0.386101244259626,O2
mild_master_6 ,small_itd,Masker,non-bash,bash,0.582831341851699,-0.177877891534253,O2
mild_master_6 ,small_itd,Masker,non-bash,non-bash,-0.0587933974980842,-0.17194791873917,O2
mild_master_6 ,large_itd,Target,bash,non-bash,0.223314483623419,-0.18476219078792,O2
mild_master_6 ,large_itd,Target,non-bash,bash,0.083634574636817,0.156420080605894,O2
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.239961880659098,0.557704724699676,O2
mild_master_6 ,large_itd,Masker,bash,non-bash,1.41785618248396,0.416551188612357,O2
mild_master_6 ,large_itd,Masker,non-bash,bash,-0.97116602738114,-0.415156831855283,O2
mild_master_6 ,large_itd,Masker,non-bash,non-bash,0.14690199986614,0.101329740707217,O2
mild_master_6 ,small_ild,Target,bash,non-bash,0.679271711791173,0.977843588093917,O2
mild_master_6 ,small_ild,Target,non-bash,bash,0.979602431239826,-0.626199768536857,O2
mild_master_6 ,small_ild,Target,non-bash,non-bash,-0.413319873400279,-0.384168157395938,O2
mild_master_6 ,small_ild,Masker,bash,non-bash,0.271375401525996,-0.858185687331959,O2
mild_master_6 ,small_ild,Masker,non-bash,bash,0.371982094608247,1.51013328813016,O2
mild_master_6 ,small_ild,Masker,non-bash,non-bash,-0.509224502267661,0.296281046332033,O2
mild_master_6 ,large_ild,Target,bash,non-bash,-1.07248068444613,0.719803897673037,O2
mild_master_6 ,large_ild,Target,non-bash,bash,0.138855608594867,-0.541622262968207,O2
mild_master_6 ,large_ild,Target,non-bash,non-bash,-0.445190581086239,-0.22196182272348,O2
mild_master_6 ,large_ild,Masker,bash,non-bash,-1.01392487128441,-0.112814696717101,O2
mild_master_6 ,large_ild,Masker,non-bash,bash,-0.0833297901056908,0.400563488820115,O2
mild_master_6 ,large_ild,Masker,non-bash,non-bash,-0.356767832665489,-0.0716920568106266,O2
mild_master_6 ,small_itd,Target,bash,non-bash,-1.24406659154391,0.186087529767643,PO4
mild_master_6 ,small_itd,Target,non-bash,bash,1.19901188111731,-0.328943596177158,PO4
mild_master_6 ,small_itd,Target,non-bash,non-bash,-0.257616313952434,-0.547296680948591,PO4
mild_master_6 ,small_itd,Masker,bash,non-bash,0.348350212667137,1.30438485238701,PO4
mild_master_6 ,small_itd,Masker,non-bash,bash,0.754906807604589,0.0131249823068318,PO4
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.358075454464415,-0.328910551388981,PO4
mild_master_6 ,large_itd,Target,bash,non-bash,0.376163276258324,-0.116964169618274,PO4
mild_master_6 ,large_itd,Target,non-bash,bash,-0.295356936901808,0.0498557365126908,PO4
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.243604969191593,0.866134076351886,PO4
mild_master_6 ,large_itd,Masker,bash,non-bash,1.73705006288365,0.410122066317126,PO4
mild_master_6 ,large_itd,Masker,non-bash,bash,-1.4829681348713,-1.11951793462915,PO4
mild_master_6 ,large_itd,Masker,non-bash,non-bash,0.220062186183601,0.623547451871223,PO4
mild_master_6 ,small_ild,Target,bash,non-bash,-0.116219906776379,1.07475652255309,PO4
mild_master_6 ,small_ild,Target,non-bash,bash,1.22724271056553,-0.424499683685246,PO4
mild_master_6 ,small_ild,Target,non-bash,non-bash,-0.746980739996725,-0.0541943218731722,PO4
mild_master_6 ,small_ild,Masker,bash,non-bash,0.695122167883917,-0.569952209952266,PO4
mild_master_6 ,small_ild,Masker,non-bash,bash,0.122192620821297,1.7703423771821,PO4
mild_master_6 ,small_ild,Masker,non-bash,non-bash,-0.462740286312721,0.251702174174565,PO4
mild_master_6 ,large_ild,Target,bash,non-bash,-1.07721162200337,0.911132158847844,PO4
mild_master_6 ,large_ild,Target,non-bash,bash,0.0041661096069048,-1.0668608736036,PO4
mild_master_6 ,large_ild,Target,non-bash,non-bash,-0.325200273978867,-0.28116854513064,PO4
mild_master_6 ,large_ild,Masker,bash,non-bash,-0.840163541363703,0.228393697215093,PO4
mild_master_6 ,large_ild,Masker,non-bash,bash,0.565755761213399,0.314514180897055,PO4
mild_master_6 ,large_ild,Masker,non-bash,non-bash,-0.497041454934157,0.219050760509876,PO4
mild_master_6 ,small_itd,Target,bash,non-bash,-0.282958911799572,0.469362667677077,P4
mild_master_6 ,small_itd,Target,non-bash,bash,1.29431853996856,-0.561828380858614,P4
mild_master_6 ,small_itd,Target,non-bash,non-bash,0.115128264585628,-0.194491535637386,P4
mild_master_6 ,small_itd,Masker,bash,non-bash,0.579193517714739,1.18409800354391,P4
mild_master_6 ,small_itd,Masker,non-bash,bash,1.99147554683058,0.16770716929122,P4
mild_master_6 ,small_itd,Masker,non-bash,non-bash,0.48548175431788,0.267250612081261,P4
mild_master_6 ,large_itd,Target,bash,non-bash,0.319275473936328,0.422267381447766,P4
mild_master_6 ,large_itd,Target,non-bash,bash,0.278196490742266,0.461015286073089,P4
mild_master_6 ,large_itd,Target,non-bash,non-bash,0.457905862058376,0.940009151857633,P4
mild_master_6 ,large_itd,Masker,bash,non-bash,2.2876873285044,0.410238943621516,P4
