S,Condition,Target_Direction,Lead_Stream,Word,WordPosition,Amplitude_1,Amplitude_2,Amplitude_3,Amplitude_4,Amplitude_5,Amplitude_6,Amplitude_7,Amplitude_8,Amplitude_9,Amplitude_10,Amplitude_11,Amplitude_12,Amplitude_13,Amplitude_14,Amplitude_15,Amplitude_16,Amplitude_17,Amplitude_18,Amplitude_19,Amplitude_20,Amplitude_21,Amplitude_22,Amplitude_23,Amplitude_24,Amplitude_25,Amplitude_26,Amplitude_27,Amplitude_28,Amplitude_29,Amplitude_30,Amplitude_31,Amplitude_32
mild_master_6 ,large_ild,L,Target,"bash",Lead,1.5018801298462,1.52855537681519,1.30676353253236,1.27510897251738,1.42576467114336,1.82597252363417,0.992296707855553,0.359451210548898,0.480688210388943,0.0757752134143805,0.717746676704964,0.0211165301313921,0.181532203587664,-1.02914286235801,-1.16504963531214,-0.930474145165762,-0.580317822699787,-0.776318660741594,-0.273205769850927,0.126505785034735,0.576088776107596,0.847566657707471,0.819273008017981,0.816369544432945,1.21028321831166,1.78920525612951,1.58719824667738,1.43002450541288,1.61939759990748,1.15629705611397,1.89291369739701,1.63433888729881
mild_master_6 ,large_ild,R,Target,"bash",Lead,0.597695838575973,0.221743329014993,0.517477251533279,0.997343501202146,-0.230702778002373,0.125566661133802,-0.0590957659751849,0.0649373040611583,-0.0442661352287558,-0.454449180373572,-0.599088039809376,-0.881091876585681,-0.471258467343405,-1.36826895591908,-1.5209509600374,-0.820959833219535,-0.696825543908696,-0.852464387011259,0.108270911513863,-0.155966443576871,-0.0116292336829623,0.125044809136176,0.271999183678089,0.196654171311766,0.776189324775136,1.0179192488803,1.4383141817455,0.123655901591581,0.335332241273464,0.523913394127573,1.33642362853638,0.398964243275779
mild_master_6 ,large_ild,L,Masker,"bash",Lead,1.89126839566153,2.45388509642768,2.52444956112992,3.2019170004052,2.84082217417754,2.77482363349432,2.39732635872705,2.62232040846116,1.94495813350205,1.89259600895759,1.5153058164499,2.09930102502951,1.26263444667513,1.56606180346631,0.695148265206969,0.706554017186939,0.695059580752602,1.45048974096388,1.89765807231525,1.07053708510062,1.84341228298553,1.92317449020875,2.26052010785063,2.06505000126826,2.27284987415973,2.75006084540835,3.1556559526301,2.33232726814685,2.45973031106707,1.41260799097937,3.33167057087669,2.93302915758127
mild_master_6 ,large_ild,R,Masker,"bash",Lead,0.254401303118183,-0.303451480432635,0.789288575273185,1.16796222506534,0.829871509756361,0.683018050378277,0.520048074158175,0.646061866765931,-0.642504129736196,0.55315872410401,0.414184831171518,-0.205847397823596,-0.476122565412273,-0.382252728743922,0.0970457036580358,0.0121813278113093,0.30505304907759,0.28443913826985,0.110962243440251,0.799723983919691,1.0479150272551,-0.766430555354981,-0.140338352038747,0.522556522062847,0.181389013394004,0.387384321363199,1.39770329105003,0.532012221713861,-0.621371690006483,0.81655585854536,0.858932077884674,-0.26447400024959
mild_master_6 ,large_ild,L,Target,"dash,gash",Lead,0.727093405330304,1.01148194107549,1.02880353894255,1.41968211487748,1.42383300380257,1.27196736574524,0.915866238390135,1.13791128018643,0.804849882364624,0.464974403721507,0.691060794969343,0.421393777769119,0.557349282951919,0.15537692680516,0.101562601422263,0.196846590236115,0.432357667274609,0.359006858451377,0.415446963035042,0.182831823732567,1.14005208181132,0.574270494095707,0.65857610644139,0.822388333791047,0.833641651672186,0.972359997863622,1.25847368561203,0.847164791796099,0.888645321745233,0.968137907327889,1.23947885808081,0.950973642965304
mild_master_6 ,large_ild,R,Target,"dash,gash",Lead,0.796889311734885,1.02330070661507,0.787525285193273,1.40762208568245,1.29353017730747,1.13002831782426,0.877138904537099,1.11722377355516,0.998179168304431,0.551563453993627,0.787548950893418,0.814607391610531,0.73752141051474,0.431509784500303,-0.216818731038406,0.345244881906071,0.0457062393871357,-0.134036173462119,0.235722052553315,-0.109566194147129,0.147352787784448,0.387721928535395,0.519535349410033,0.400171731667391,0.680387929924055,0.82016893809594,0.809181350460232,0.582349189315898,0.967214870724236,0.817165173134025,1.15917116001225,0.827291216870866
mild_master_6 ,large_ild,L,Masker,"dash,gash",Lead,1.28338478505611,1.45852903713936,0.964431645068193,1.60538411209482,1.81785200941862,1.21960847721252,1.2416301179519,1.42623724443227,1.25264513196287,1.10563246316086,1.25596731418607,0.982173261935661,1.07294919368052,1.09674535943447,0.576443135522622,0.752831090637213,0.609939855958504,1.12638301208155,1.00329507810772,0.796849465465108,0.671906979747375,0.989615451005147,1.20143247769721,0.936650322253985,1.10974426222354,1.70417055102159,1.44006372617133,0.85190269207172,1.0545874650529,0.765150356131631,1.87528184907777,1.39178138042164
mild_master_6 ,large_ild,R,Masker,"dash,gash",Lead,1.10446178526073,1.14921413098353,1.35949603751205,1.51344926761729,1.35965782611982,1.08136340879001,0.854454789238123,1.05423665196671,0.740556469864466,0.35660002969036,0.53904425811216,0.611974505801359,0.471417980573999,0.050629012528565,0.0797346158485327,0.115525706405086,0.152850737517046,0.187805243175138,0.916642012794248,0.584022887274865,1.3226871509105,0.882897375369227,1.46942418182341,1.27881581592676,1.55463664093381,1.69727832603861,1.85441128372566,1.36580870989952,1.37678549438715,1.2779313079142,1.87117691313872,1.41190943903253
mild_master_6 ,large_ild,L,Target,"bash",Lag,0.411655896239811,0.859834610469758,0.427372876771543,0.727459240054327,1.23083074067636,0.910231579390783,0.656365862875073,1.11257394612151,0.585322237755886,0.549206619067167,0.157500944542575,0.752135901086072,0.316445868797403,0.255406275549263,-0.171465594420042,-0.0476161961754163,0.124818294373139,-0.308849155705757,-0.404611462589215,-0.491800025874187,-0.127745112926556,0.385373086407386,0.534034345594663,-0.0307287780380754,0.284569382115647,0.757352789716115,0.876253519424055,-0.235059561710509,0.90369116171958,1.17779931607385,0.811389442158755,0.959578361854982
mild_master_6 ,large_ild,R,Target,"bash",Lag,-0.991524118814409,-0.46408906588273,-0.954240576450869,-1.20105586011217,-0.839839484288085,-0.455298379989144,-0.0428861138058005,-0.960883296424558,-0.578334632127181,0.307835268238501,0.827947721162938,0.128002126915207,-0.487497315828845,0.724651412702865,0.280481372051728,0.040131348815764,-0.0100899820464738,-0.581564844950386,-0.230347642617196,-0.218506434134075,0.140959398346658,0.0393919600463062,-0.0959577883437554,-0.402760524372136,-0.524966053155638,-0.654304746607816,-0.956616057557349,-1.10137946144764,-0.383108321276511,-0.640496779857955,-1.61700906238941,-0.303189677666433
mild_master_6 ,large_ild,L,Masker,"bash",Lag,-0.169318150003235,-0.185386378269691,-0.584784022786401,-0.290840433015452,-0.730807358568365,-0.867408169360904,-0.565970975470233,-0.492402271403895,-0.446407744927066,-0.628108201088843,-0.340096387770269,-0.310852173594879,0.19191257955579,-0.431667582845533,0.34577112422361,-0.568503026935187,-0.963007711357885,-0.396463968633831,-0.624732399069063,-0.996272863699244,-0.97639564279612,-0.206981566238713,0.00285786854756343,-0.87505767484764,-0.74789603364158,0.175205746641407,0.0995368467909949,-0.61873378053114,1.27234230490474,1.13614841231278,0.385410467525581,0.352326809585869
mild_master_6 ,large_ild,R,Masker,"bash",Lag,1.25000819187243,1.20687284541654,1.70173225707405,2.24579209285778,2.13213457813957,1.77210182131647,1.39298318924157,1.61330173573979,1.14474473799487,0.915857190122971,1.08297268422013,0.880913418717682,0.599886300594925,-0.0229672503831622,0.746806108525821,0.266070768646486,-0.0140574279312904,0.286285817664076,0.547376976665723,0.531441290770749,1.49938575808819,1.16724757150143,1.23273121336332,1.23612316288463,1.42817438230082,1.73546096166739,2.22735419541925,1.35696072286957,1.49356194331751,2.27769770530554,2.50099715410353,1.78567452597749
mild_master_6 ,large_ild,L,Target,"dash,gash",Lag,0.790604504458423,1.11998510211461,0.384899228517645,1.03657689778676,1.26301612911749,0.601763538465711,0.571589986813577,0.649184259312298,0.744827719341064,0.252591917312693,0.685767573749491,0.363744889326357,0.598943080740854,0.390331784419238,-0.150343276523604,0.129789683680327,-0.0164920812341184,0.305010139477273,0.53140513332215,0.39906521951428,0.406947962107819,0.644688705358599,0.576167665091641,0.424290296577272,0.444934262577536,1.16951938741802,1.11348063492618,0.135922975214244,1.00752452940776,0.60056354210686,1.49557209093191,1.21343587701054
mild_master_6 ,large_ild,R,Target,"dash,gash",Lag,0.427217394284818,0.765096544314096,0.0413375691386866,0.531633804437562,0.701265928853909,0.508134853027529,0.587210922136487,0.552224881212993,0.638058427653974,0.515460289378569,0.789707037684476,0.631673305737365,0.768919169450139,0.60578793681216,0.29525010722073,0.28294476993957,0.1085845223446,0.46623357545664,0.652617186919613,0.430415154705421,0.597517333410937,0.695022471279689,0.654343137746961,0.459293467462161,0.563052903597774,1.00082150461345,0.723315798835018,-0.19014688396493,0.828709558508862,0.389520286730749,0.509695499792866,0.903415496542144
mild_master_6 ,large_ild,L,Masker,"dash,gash",Lag,0.471392926548709,0.789582653531507,0.362862875156042,0.638109895111132,0.693586693942046,0.712239689511411,0.679681525748818,0.745340535896165,0.829373071774715,0.606751651316881,0.588460524492905,0.436369188928178,0.553100723406973,0.61334567029937,0.342693198991924,0.459311988210979,-0.0450578009506234,0.204335822427974,0.1776428482957,0.313623988402992,0.155891021109429,0.481787846901086,0.51188587839363,0.236205261707807,0.256374088205209,0.328972167352668,0.490290760242638,-0.105290606993587,0.593338597672326,-0.148993816170372,0.680241533487785,0.632981354624283
mild_master_6 ,large_ild,R,Masker,"dash,gash",Lag,0.916486155601312,1.15942620385338,0.947939902917989,1.4057352984734,1.67071136233889,1.17601856928765,0.992006059304513,1.22438702824378,1.1351342534783,0.754641326906656,0.900732324807455,0.939399233260498,1.16634445380002,0.869934421442593,0.629373612853206,0.788698736161109,0.987011050913325,1.35509360493898,0.971727128485829,1.14937288419462,1.5162497928589,1.20182913734531,1.27547682551343,1.3462419876951,1.10623820517284,1.32641155436693,1.18580370151859,1.20423390169747,1.18982961138128,0.801586475870554,1.42407310739677,1.32864354962203
mild_master_8 ,small_itd,L,Target,"bash",Lead,0.873025902679988,4.92497624385925,1.67251607491857,4.18955399025054,5.48777124427614,1.46961848508744,4.04948095480601,5.45399556557337,4.85747563271295,4.42559782522065,5.86212242643038,5.38728182940256,5.14812166066397,5.50580876214164,4.34189246382032,5.57740712733496,6.53040750395684,8.91806729492687,6.1650421491691,6.01861310572851,5.28718421430815,5.37260244290034,5.82593939985548,4.97308579229173,4.43210852713812,6.35878785451253,7.19681102605093,1.53386511831056,5.07512917405083,-1.13158562353679,5.02886819555646,4.65393561124802
mild_master_8 ,small_itd,R,Target,"bash",Lead,3.7693913055926,5.80365158100517,3.9409983012141,6.18332820198163,6.38593436666086,3.60557194834664,3.99807456156024,4.65411228955197,4.42888239370722,3.7441419391405,2.61186680076074,2.94737538958893,4.06121985725805,1.71686003281146,2.38110219742976,2.66570007679414,2.94213203102553,3.67057244996635,4.13751482639183,2.15295861854034,3.78818943346439,4.97592906157176,6.33347013775183,4.61101226295744,6.33381383354161,7.80893673377783,6.48219716467825,3.94221850276804,6.11812706382907,3.89024067857639,6.84809078732315,5.97225749979214
mild_master_8 ,small_itd,L,Masker,"bash",Lead,2.80955733765255,7.78199021460174,2.34611132199114,6.97606371362488,7.96538836073566,4.0881857376594,4.50092789879093,6.32315908972319,6.27366491687762,4.24419942923955,3.14225211584723,4.49014790569033,5.56354669084797,3.67504714797069,2.41216431151737,3.11298739019926,1.46993000244165,4.02759772423026,4.31736093991763,1.20255892888292,4.66686184143091,6.00875525428103,6.1671667098999,4.77462220308069,5.97602118919422,7.24749955883274,7.3839097433276,2.57884388117047,7.62644606596464,3.92887573505377,7.88584804999364,7.49891544626905
mild_master_8 ,small_itd,R,Masker,"bash",Lead,2.63121942111424,5.935644586881,2.52396926756889,5.02113923288527,5.85961376958423,3.51100418018916,3.74300074813858,4.37978541472602,4.12917589384412,3.41124686504167,2.55181926228697,3.31186160729045,5.37049245550519,4.39081094567738,2.03456870809434,2.42499490815496,3.54451775314316,4.42808057817202,5.90371192353112,5.00709865537901,5.86075003232275,6.4239465471298,7.13405089435123,5.86393612150162,6.12585970144423,7.0828784637981,7.07530734084901,3.06719542211956,6.84896799874684,2.18092159051744,6.17361745947883,6.15933305025101
mild_master_8 ,small_itd,L,Target,"dash,gash",Lead,1.30821676357933,4.62113646666209,1.42068625804554,4.40455712714304,4.88296857235595,3.48415083766724,3.77172506744077,4.22083493974638,4.17749406795324,3.7825010615106,3.88188723969904,4.17849469937646,4.17710687346587,3.95501398238089,3.50572840903363,3.04092764805069,3.59366040669119,4.38987507398084,4.28705948480168,3.10398960545443,3.85098400088818,4.33889443805252,4.63621945139291,3.64655365558885,3.66059267718353,5.11770984277469,4.67118617984819,1.55361135393443,4.76916127545493,1.82402479451142,4.50503091930603,4.51686324860986
mild_master_8 ,small_itd,R,Target,"dash,gash",Lead,1.7950501672219,4.9419661381355,2.05012841471724,5.10198845997663,5.30665359890437,3.490037403596,3.45644164888912,4.3457678875453,3.92828580755103,3.4492626973321,2.25974987390296,3.6790201518857,3.53076810879966,3.38270777463913,2.24905191161023,1.39909680148725,2.16189554399648,2.2896522062885,2.8283899720286,2.03738067189692,2.4823706112877,3.70732349049397,4.1708546493135,3.22898309343538,3.76484910679055,5.8667514393747,5.10498321536081,2.02109454527227,4.967257514566,1.6484652721666,5.34182581647301,4.60460878569835
mild_master_8 ,small_itd,L,Masker,"dash,gash",Lead,2.70055206066796,4.90416551040752,2.60461079201528,4.43866818994284,5.13649330969368,3.87766103968024,3.79877788956676,4.76746004606996,4.06098993463176,3.89813733037029,2.24006064699164,3.51434430075543,3.40314404112952,3.25345708844917,2.21109374399696,1.5163122376161,1.69340858177415,2.33634112030268,3.19862945729068,2.33930532815201,3.4628273374268,4.07678307507719,4.9183691156762,3.75648086124233,4.22002327612468,5.60210824459791,5.30116004794836,2.53697327322194,5.13157720310347,2.00251672651087,4.98264110109636,4.80597249035324
mild_master_8 ,small_itd,R,Masker,"dash,gash",Lead,1.95427177773147,5.07368347851398,2.11271938521075,5.18388593252705,5.66413868785742,2.82878532761433,3.2207630264117,4.43211406957908,4.01723325336287,3.60811989215275,1.85297103969498,3.41523951571217,3.37732264811317,2.32879285343358,2.44043495308878,1.93586105233892,1.953272312391,3.76860533818707,3.79248671816439,3.2329675230684,3.55786152103746,4.44670858148669,5.16814961533915,4.20034728508085,4.92712938338867,6.0132719443051,5.69183331741941,2.32738968611322,5.36903755335395,2.80473942443973,5.79786364144408,4.74863405752517
mild_master_8 ,small_itd,L,Target,"bash",Lag,-0.857646610663862,0.335284979975953,-1.46911671696877,-1.1369833204211,0.950203491716969,-0.8688899236066,-0.191956556573206,-0.117833630162842,-0.092252358490107,0.430641523429326,-0.261576576196417,-0.842938363552094,-0.345732027170609,-0.906097568419515,-0.851345582275974,0.675420553100352,1.42420816391098,0.421883415810916,1.67879429763677,2.30047859160268,2.49172062472421,1.37872944681012,2.75942928937017,1.7268803326451,1.39805058070592,1.82341509084312,2.46702401005492,-0.655641750413544,1.00869896703837,-1.53077219761148,1.87076200514424,0.445961050841273
mild_master_8 ,small_itd,R,Target,"bash",Lag,-0.778169738867926,-0.379678779178196,0.726427537108224,0.145567409575932,1.44075146743229,-0.37566674323309,0.122733757609413,1.57439074251387,-0.731555721116444,0.580856475565169,-0.83453357219696,-0.756272689690666,-0.548316565770952,-0.616982776967306,-1.46524117674146,-0.729722566074795,-0.173734185241518,0.818595176651364,1.44135463805426,3.08656853153592,1.83843776630977,0.821686983108521,2.02766433027056,2.05707701425704,1.99311515263149,1.67784854343959,1.88411496555994,0.703126198715634,-0.387985161372593,-0.84575248899914,0.368027442977542,-1.28815297285716
mild_master_8 ,small_itd,L,Masker,"bash",Lag,0.35635244846344,1.81749619837521,-1.3491273708895,1.34794367008469,1.7029720236655,-0.309376219502923,0.498728594812406,1.80723539258347,0.992773924960571,1.09356614481024,1.4205124414697,0.981613708596651,0.595875272945482,1.39857179534679,1.15101716185914,0.817374970231737,0.47856765133994,0.967482571293708,0.731892471005317,1.14479976142345,1.07345841247208,1.30663102824672,1.81399658099324,0.836970317525929,0.454884877821215,1.30963644689443,0.969578262089061,-0.810292134074127,1.80506741270727,-0.448775859917102,1.40265385634234,1.65083520428664
mild_master_8 ,small_itd,R,Masker,"bash",Lag,0.638920423935871,3.24063959170361,0.969737880083979,2.83251394422687,3.72868588505959,2.91733333833364,3.2102456177984,3.53498574543972,2.66265161974089,3.06946499372015,3.81255869628215,3.30348421237907,2.0069229730538,4.22550259135207,2.86668669812533,2.30513356109055,1.97060712320464,1.79929775911935,1.62225905790621,0.806362888034509,1.75421636566824,2.43856058315355,3.46223485834745,1.65477810769665,1.67949170847328,4.30259647782968,3.70368221219705,0.805562661010392,3.27891679199374,1.30700048743462,3.79945554538649,3.03842325113258
mild_master_8 ,small_itd,L,Target,"dash,gash",Lag,0.357386235889283,3.44172226098438,0.329985224670214,3.05810501927235,3.59012294792738,1.43894507496921,1.71970643455586,2.56853881499248,2.63520355246944,1.76185284370002,1.26100735230245,1.80035416750495,2.15773213523892,1.24033130066735,1.22193910436273,0.722383960627839,1.04799103108725,0.803213170038174,1.52397821937847,0.104143193231534,0.775534398243075,2.33996206535947,2.50133197927363,1.2724899637057,1.84131750624967,4.18282149686746,3.04282830107687,0.410892798414833,3.50595484879871,1.54326217557005,3.78353209462043,3.16355396377957
mild_master_8 ,small_itd,R,Target,"dash,gash",Lag,0.670510406440794,1.71834255372801,0.294500303863453,1.47461245782199,1.76829661970089,0.681224250957601,0.833289332110787,1.59887669767652,1.15237202219627,0.97216803009867,0.439993173756,0.513272126960262,0.913569402571594,-0.787857961941914,0.511754705245236,0.010004961141826,0.166933320219053,0.526689021907452,1.00269432845501,0.932738929833069,1.46011775424271,1.48332507639046,1.7724593030401,1.28108184791063,1.33392449992864,2.14121535271663,2.34108220320355,0.536011080323316,1.62725475753646,0.617756263832217,1.83865425303553,1.51733833602702
mild_master_8 ,small_itd,L,Masker,"dash,gash",Lag,1.46478974861232,3.28446451486524,1.61848335512101,3.37734129693773,3.46440488383884,2.03036190056927,2.35528665286944,3.27062942205913,3.04170501127024,2.64410239342449,1.3907225097298,2.33751499652863,2.64235940559831,1.86618547738124,1.76516131402323,1.39361432063306,1.21701544765022,1.82353844003492,2.08675631066058,1.24101010847975,2.01367939527703,2.87749703704154,3.22299193684176,2.32312905798934,2.73224737803982,3.83864928069779,3.62079986672343,1.58322307115299,3.29250729630654,1.48135921963518,3.16911332506351,3.19111702576726
mild_master_8 ,small_itd,R,Masker,"dash,gash",Lag,-1.0807240833293,0.8113438808001,-0.0611845277167939,0.901465426696526,1.19202106863588,0.823445146031432,1.90098851866775,1.75573218078404,1.33357482794877,2.09794267114702,3.62524605825707,2.27751889582519,1.70059324568445,2.5985266817795,2.91791429807852,2.16252417551292,2.23578896234324,2.08474963012632,1.71717167974828,0.604670232075911,0.829735361088763,1.12656034663483,1.17401353160104,0.565396025023618,0.720588755345607,1.01027670509213,1.14269623887408,-0.552182395248623,0.696345435918032,-1.14702791722266,0.58568988108373,0.438670918967698
mild_master_8 ,large_itd,L,Target,"bash",Lead,0.894476691070868,3.47217234665034,0.717022751667062,2.57155822612801,3.75034051768634,1.54342466045399,2.60898619646929,3.28797883403545,3.1487140393987,3.32116474606553,2.18257373206469,3.33879203334147,3.92439634276896,3.52090416939891,2.27894234109898,3.03645526632971,2.96250477798131,4.71749769546548,3.81150975215192,3.23152740573396,1.51070091493276,3.56386973419968,3.32518943475217,2.96666059445362,4.32921909191171,4.91649497893392,3.51517950150431,0.337165668910863,3.5549104006923,-0.184779216440356,3.41662207549932,3.52843424252101
mild_master_8 ,large_itd,R,Target,"bash",Lead,-0.391170934146764,1.86449268034526,-0.561834227673861,1.82687790174874,1.73451126594933,1.52894077130726,2.50378609372645,1.8512655934509,2.16068159560768,2.50549109006415,5.21304924481985,2.42786037131232,0.94781294465065,2.51904678648832,1.95791059549974,1.57975315682742,1.78493359684944,2.50106951107784,2.18474703601428,2.86467285606326,3.88808040837852,1.89845597500704,3.14614073232729,2.59900164300082,2.2145205663175,2.7021478329386,3.17862789728204,-0.0897475164763781,2.12488150474977,-0.503676079973883,2.62076685379963,1.6424276038092
mild_master_8 ,large_itd,L,Masker,"bash",Lead,0.465816823263017,1.34008979702753,0.969774078282099,2.67365141047372,1.3498093788586,1.93802213432297,1.31264633507956,1.59966344208944,1.55794436117959,1.21175232624251,0.526106263436968,1.73380196472955,2.13386388146688,2.96270704127493,1.82483074116328,2.44373659529383,2.3628998517044,3.62153199788124,3.47710761191353,4.77680297645311,3.50098965423448,2.22177512967397,2.73380453908254,3.70479969798572,3.48467143471279,2.76967919345886,2.74996081514964,1.69186980383737,1.81453913450241,0.691901415586472,1.99747251896631,1.26475829453695
mild_master_8 ,large_itd,R,Masker,"bash",Lead,2.07143756097421,3.98638041037366,2.49216458896049,4.74886500566526,4.94245570494716,3.06875987967154,2.21931862920747,4.22096119428936,2.70574048183914,1.57702994077726,-0.0998888228620802,2.08418825963386,2.66723552054929,0.978433566434043,0.122851462292492,0.400609902421335,4.04927856962484,2.37209725559206,3.1888294327528,2.75438576174858,3.89474578145751,3.46055372496297,4.72633053216719,4.34344416632688,5.07825030778584,5.91198922458448,5.30273098515389,2.99775776065382,4.35735423582837,1.79214267802418,5.5965727845529,3.96422184858107
mild_master_8 ,large_itd,L,Target,"dash,gash",Lead,1.9221207091746,4.73660736352625,2.49693821745379,5.04053580880885,5.55232519427056,3.55021836844009,3.27467764527265,4.09608838843628,3.55614222607143,3.0471172949198,1.96827023507844,2.78381086127379,3.32566398634038,2.07949080697488,1.97537985126257,2.09690521732422,1.73412282546041,2.77812254308935,3.14317798830374,3.1120603035993,3.29013381925387,3.66964556561629,4.51088152876802,3.84018047198923,4.1853625556113,4.95311743368805,5.14918204932146,2.56029233066609,4.9529332973108,2.25106038282095,5.62862862835468,4.43084358425447
mild_master_8 ,large_itd,R,Target,"dash,gash",Lead,2.44024056074571,5.37606442109798,2.49853353557133,5.65298816135951,5.81931783931326,3.8428501192134,3.82148212410695,5.07881291734388,4.7540429008791,4.10225390617539,1.977634147384,3.82540840261918,3.97432793484253,2.64599925225554,2.58939150171756,1.77530550375547,1.08381426388444,2.991482899708,3.75715978169928,2.275669938853,3.48222853307551,4.60115748495201,5.15500134783808,3.97397560502937,4.54801564827528,6.16574032560768,5.99286829452125,2.78295357048917,5.46641560125243,3.33550358737677,5.85609886029951,5.40441351466709
mild_master_8 ,large_itd,L,Masker,"dash,gash",Lead,2.27518309325999,3.86319521039544,2.151299993397,4.26163119017718,4.32420181340615,2.73048568875257,2.93737200628104,3.58532961153648,2.93230032105321,2.98857450413272,2.73225548545599,2.7944095325422,2.08997815463625,2.0668717057892,3.01162021848517,2.03355095096277,2.90559922137731,3.70863962821078,3.37403556194824,3.32192991652959,3.90111221873784,3.52661112352636,4.23954001974532,3.81007127994503,4.09643855085315,4.89954251350771,4.74106456336361,2.56103168059163,4.16656039610235,2.64732861710746,4.70232660501776,3.75587647181881
mild_master_8 ,large_itd,R,Masker,"dash,gash",Lead,1.26432588309882,4.21782282459716,1.92006090307862,4.48424046243157,4.74613119855107,3.41965765906085,3.54508990597451,3.91078777246679,3.84251410875023,3.57635653478954,2.89763598484163,4.03564682500116,4.0034802113652,4.42023225057693,3.92560037388199,2.78324547405118,3.16916552533461,4.0331174820319,4.18296649626323,2.64052768949609,3.35103525845288,4.01329786887114,4.51650677741259,3.58163911055266,3.93878814856994,4.42104104410839,4.77373170911385,1.9846339359855,4.27917967014908,1.70568631141644,4.57727358630921,3.99001135712578
mild_master_8 ,large_itd,L,Target,"bash",Lag,0.193790909435068,1.34699733874628,-0.0447926526623113,1.86136350461415,1.55290021002293,-0.309940657977547,0.753205764506544,1.84224184283188,1.82321230428559,2.06878819103752,0.842382929420897,3.19035241114242,2.5975970061762,3.00443338443126,4.61239090029682,3.31800425318735,3.83191169000098,3.38451875693032,2.50568390318326,1.89675069227815,0.936790190104927,2.23106183324541,1.99451182356903,1.32787221297622,1.55881310147899,0.915195247956685,1.2584096214601,-0.0166241728833743,1.41043182675328,1.09125030998673,-0.118038703288351,1.50072433905942
mild_master_8 ,large_itd,R,Target,"bash",Lag,-1.48755104768844,-0.378241357349214,-0.90762034938449,0.652597265016465,0.120011591911316,-2.30236896787371,-0.76051501149223,-0.890075448581151,-1.18722266753515,-0.374945057006109,0.160984733275005,-0.62275896469752,0.187724469956898,2.25801828361693,1.79546063513983,1.04448479527519,1.69614358118602,1.26938326926458,1.48969836632411,0.554582494213468,1.77816586437679,0.907020797048296,1.02030782813118,1.29266640799386,1.58740028199695,2.05597522258759,1.3371559722083,-0.0867698033650716,0.0560932238896688,-1.80102318695613,1.25733278138297,-0.601961065474011
mild_master_8 ,large_itd,L,Masker,"bash",Lag,0.957310992160014,2.67248820513487,2.32612728487168,4.29798724289451,4.60713126084634,3.6291609651276,2.47740099738751,3.14417352953127,1.26044281997851,2.10584943475468,-0.034329857145037,0.587493389844894,0.861156567931175,-0.83427287957498,-1.38765527467643,0.130147336849145,-1.31014458302941,-0.71776580331581,-0.12694822783981,0.962145756397929,-0.0832063257694244,0.943734656487192,1.38278769914593,1.5605411327311,2.31249558287007,4.06171414043222,3.42929307690689,1.793437430369,2.7517059722117,0.279606679188354,4.45435955268996,2.22747916196074
mild_master_8 ,large_itd,R,Masker,"bash",Lag,-0.0795540398910266,-0.406554611791082,1.11781092852104,1.48237181310894,0.414615927624101,0.366123088267671,-0.300918344189139,-1.01139027431232,-2.77305078806997,-0.784860564881012,-2.24819361412225,-3.48615072554901,-2.16134287780072,-2.80083612834706,-2.15457152018026,-1.46485145102028,-0.60179688700107,-1.59660040430662,-0.453020070781227,0.0814606822839304,1.98606360058825,-0.255682770945445,1.4472423461305,1.71062059963451,2.94371336948972,2.28072694369725,2.43091384102316,1.11464284448063,0.825944081074049,-0.0215486293079472,1.79594521662768,-0.741708593208249
mild_master_8 ,large_itd,L,Target,"dash,gash",Lag,0.854100246730552,3.07197030903637,0.858562001407023,2.70967165703112,3.31387299509029,1.58064858131034,1.82960067612291,2.7434130694802,2.49431467389468,1.76025939826886,1.00466979216345,1.92711748185859,2.00077892670227,2.05046048075516,1.89326878043189,1.52616451776299,1.7418878401782,2.33597479041812,2.69233464602358,0.569088416995469,1.91999397193917,2.96309107801189,3.47310609575631,1.89065097540802,2.12910998089713,4.11960121612865,3.90311148077805,1.14283371749132,3.59171785059429,1.83398981025254,3.5924143993583,3.12721915891699
mild_master_8 ,large_itd,R,Target,"dash,gash",Lag,0.465404098347035,2.93236543780648,0.449883118340497,3.39727404535091,3.56777917102735,2.46120952900654,2.44482961022359,3.00268931707479,2.51205759086917,2.76861585971947,1.85002740757531,2.34910358756369,1.76065660566778,1.65291596543954,1.02780100758175,1.22420994820683,0.869599018503444,1.01240432798038,1.32910283411153,0.207539190139089,1.08892964987162,1.98142961642709,1.9449689322353,1.37034094333649,1.81261813997673,2.74926362224438,2.95150922657707,0.405577638868912,2.58988941951831,0.736321609415766,3.00253274666,2.62611375920784
mild_master_8 ,large_itd,L,Masker,"dash,gash",Lag,0.640689464697866,1.75327350901997,0.0680791334396706,1.15901100542214,1.78689781397056,0.454239218202356,1.36112129151704,2.19994038868324,1.69401152003301,1.94734521609696,2.37441050994653,1.87409316781916,1.18144124781316,2.09356848332747,1.66586102968093,1.1612380543567,1.0943611389037,0.740836868197484,1.25388907208135,1.33160882459228,1.31797915615448,1.63811851154335,1.75581129423093,1.13893945879666,0.987016541617257,2.55301501722952,1.52841419879704,0.277033291800848,1.60567148301,0.887067592540599,1.15095444434776,1.74294561579269
