S,Channel,0,1,2,3
3,46,0.034530269964132596,0.06438163108383839,0.05316889425651564,0.024060733627086238
3,47,-0.019301892916089223,0.03218195194377423,0.03146615516825711,0.014620800851186654
3,48,0.02145828391212686,0.02920414761885661,0.021446381034459446,0.013837400394063587
3,49,,,,
3,50,0.010545092265178009,0.058485799815851634,0.042409844330816765,-0.0004068025578460915
3,51,0.014439291127333533,0.016323876022198314,0.019279546322378088,-0.008103823994020737
3,52,0.005474819419284581,0.04943726904732788,0.029205708952973038,-0.016190570545072232
3,53,-0.08748467027125728,-0.05323380578871996,-0.07210577103580199,-0.0348709429314095
3,54,-0.015645948856301765,0.005572354350975819,-0.007869018890530256,-0.03164001663319606
3,55,-0.002313682469823411,0.049999985604782644,0.021877688332026655,-0.0017748075447696265
3,56,0.00997249610573922,0.03778849272201684,0.035235211303030964,0.01627488356644064
3,57,0.0015315841467640177,0.05659659255250937,0.03001662675740043,-0.006097610178512153
3,58,-0.09097026958892364,-0.05186475815405435,-0.05710704864222272,-0.020164369183470213
3,59,,,,
3,60,-0.01332568725760073,-0.09446470965312181,-0.0625855172499996,-0.010273598364927162
3,61,,,,
3,62,,,,
3,63,,,,
3,64,,,,
3,65,,,,
3,66,-0.014550977403666414,-0.06552164801031607,-0.023049444268831435,-0.021245828487431437
3,67,,,,
3,68,,,,
3,69,0.004963412392495531,0.006534301487338268,0.0028591465200252927,0.004972946079141393
3,70,,,,
3,71,-0.002501998912501694,0.020715825188568508,-0.0009907842962997473,-0.0038217005361513446
3,72,,,,
3,73,-0.0014197414252183373,0.04049937840118407,-0.005765416672442899,-0.008402270450495549
3,74,0.010896562945015831,0.0334153071420059,0.013395616329771437,-0.017259790723435302
3,75,-0.006817820458661258,0.02430642171787882,0.010238678213567432,-0.005054834449080027
3,76,0.01571383779062958,0.030496777649643057,0.005527049817100036,-0.009656067896180464
3,77,-0.006388841394705284,0.02975845413555672,-0.01816464790035527,0.004040193692157599
3,78,0.014855583396060607,0.05807300084438429,-0.018425110183769185,0.008575862017996004
3,79,,,,
3,80,,,,
3,81,,,,
3,82,,,,
3,83,0.013022455288362642,0.013330190110716327,-0.0024185325794981493,-0.009031504122349161
3,84,,,,
3,85,0.00611122009134118,0.04403766700942204,0.01675549416821922,-0.001984766756279592
3,86,0.005340389196813646,0.023983853109895377,0.01232296176697025,-0.005017132303792928
3,87,-0.0003991543989230817,0.04071669237480523,0.0028440391657509425,0.009288686971808997
3,88,,,,
3,89,,,,
3,90,-0.00025295281544002467,0.009369337511619875,0.003455825941499216,-0.004724155453370955
3,91,0.0007290825484644113,0.003753441273710011,0.0005912622477494974,-0.0023948375693149224
3,92,,,,
3,93,,,,
3,94,,,,
3,95,-0.023354487636071095,-0.0048781069845251265,-0.015309782595233115,-0.010470311207722646
3,96,-0.014917211470942549,0.03396343484609271,-0.0014684606822009327,-0.005383118098399681
3,97,-0.030993576711293717,-0.006384621228915519,-0.01331599957017066,0.011781633820299927
