# -*- coding: utf-8 -*-

# A datafile created by Gustav!
# 
# Experiment: mild-bici
# 
# Vocoded speech in spatially-separated speech or noise maskers.
# 
# $comments
# 

S,Trial,Date,Block,Condition,masker,Soundfile,Times
mild_bici_2,48,2025-04-29,48,4,side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0/11__side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=gash-gash-gash-gash-bash-dash-gash-dash-dash-gash-gash-gash-bash-gash-gash-bash__r=dash-bash-gash-dash-dash-gash-bash-gash-dash-dash-gash-dash-gash-gash-dash-gash.wav,
mild_bici_2,49,2025-04-29,49,5,side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0/12__side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=dash-gash-dash-dash-dash-bash-gash-dash-gash-gash-bash-dash-bash-gash-dash-dash__r=gash-bash-gash-bash-gash-gash-gash-dash-gash-dash-dash-gash-dash-dash-gash-bash.wav,6561.282626999542
mild_bici_2,50,2025-04-29,50,1,side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0/12__side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=dash-bash-dash-dash-dash-gash-gash-bash-gash-gash-gash-dash-bash-gash-gash-bash__r=dash-dash-gash-bash-dash-gash-dash-gash-gash-gash-dash-gash-gash-gash-dash-gash.wav,11088.170180002227
mild_bici_2,51,2025-04-29,51,6,side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0/12__side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=dash-gash-dash-gash-dash-dash-dash-dash-gash-gash-bash-dash-dash-gash-dash-dash__r=gash-bash-dash-dash-bash-dash-bash-gash-bash-dash-dash-gash-dash-dash-bash-gash.wav,
mild_bici_2,52,2025-04-29,52,4,side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0/12__side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=dash-dash-dash-gash-gash-gash-bash-gash-gash-bash-dash-dash-bash-dash-dash-gash__r=gash-gash-bash-gash-bash-gash-dash-gash-dash-gash-gash-gash-dash-dash-bash-dash.wav,
mild_bici_2,53,2025-04-29,53,8,side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0/12__side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=gash-dash-dash-dash-gash-bash-gash-dash-gash-gash-bash-dash-bash-dash-bash-dash__r=gash-gash-dash-bash-gash-dash-gash-gash-gash-gash-dash-gash-dash-dash-gash-dash.wav,9696.719696998596
mild_bici_2,54,2025-04-29,54,7,side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0/12__side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=dash-dash-bash-gash-gash-gash-gash-gash-gash-bash-dash-gash-gash-dash-dash-gash__r=gash-gash-dash-gash-gash-bash-gash-bash-gash-gash-dash-bash-gash-bash-dash-dash.wav,
mild_bici_2,55,2025-04-29,55,2,side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0/12__side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=dash-dash-dash-gash-dash-gash-dash-gash-dash-gash-dash-dash-dash-bash-dash-gash__r=gash-bash-gash-bash-gash-gash-gash-dash-gash-bash-gash-bash-dash-dash-dash-bash.wav,6858.3755600024015
mild_bici_2,56,2025-04-29,56,3,side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0/12__side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=dash-bash-dash-gash-gash-gash-gash-gash-gash-gash-dash-gash-gash-dash-gash-gash__r=gash-dash-gash-gash-dash-bash-dash-bash-dash-bash-gash-dash-gash-bash-dash-dash.wav,
mild_bici_2,57,2025-04-29,57,8,side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0/12__side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=gash-dash-dash-dash-gash-dash-dash-bash-dash-dash-dash-dash-bash-gash-bash-gash__r=dash-gash-gash-bash-dash-dash-gash-gash-gash-dash-bash-gash-dash-gash-gash-gash.wav,
mild_bici_2,58,2025-04-29,58,2,side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0/12__side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=dash-dash-gash-dash-gash-bash-gash-dash-gash-gash-dash-bash-dash-gash-gash-gash__r=dash-dash-gash-bash-dash-dash-dash-gash-bash-gash-dash-gash-gash-gash-bash-dash.wav,
mild_bici_2,59,2025-04-29,59,3,side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0/12__side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=dash-dash-gash-gash-gash-gash-dash-gash-gash-gash-dash-dash-bash-dash-dash-dash__r=dash-bash-gash-gash-dash-bash-dash-gash-bash-dash-bash-gash-gash-dash-gash-dash.wav,7163.658657999709
mild_bici_2,60,2025-04-29,60,7,side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0/12__side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=gash-gash-dash-dash-dash-bash-gash-gash-gash-dash-bash-gash-gash-bash-gash-dash__r=dash-bash-dash-bash-dash-gash-gash-bash-dash-gash-gash-gash-dash-dash-gash-gash.wav,
mild_bici_2,61,2025-04-29,61,1,side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0/12__side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=gash-gash-gash-gash-bash-dash-dash-gash-gash-gash-gash-gash-gash-dash-dash-dash__r=gash-bash-gash-gash-dash-gash-gash-bash-dash-dash-bash-gash-bash-dash-bash-gash.wav,
mild_bici_2,62,2025-04-29,62,4,side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0/12__side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=dash-gash-gash-gash-dash-dash-gash-dash-bash-gash-dash-dash-gash-dash-dash-dash__r=gash-gash-bash-gash-bash-dash-bash-dash-dash-gash-bash-dash-dash-bash-dash-dash.wav,
mild_bici_2,63,2025-04-29,63,6,side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0/12__side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=gash-gash-dash-dash-gash-gash-bash-gash-gash-gash-gash-gash-gash-bash-gash-dash__r=gash-bash-gash-dash-bash-dash-gash-gash-dash-gash-dash-bash-dash-gash-gash-dash.wav,
mild_bici_2,64,2025-04-29,64,5,side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0/12__side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=gash-dash-gash-gash-gash-dash-dash-dash-gash-dash-bash-gash-dash-gash-gash-gash__r=gash-dash-bash-dash-dash-gash-bash-dash-bash-dash-dash-dash-bash-gash-gash-bash.wav,
mild_bici_2,65,2025-04-29,65,2,side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0/13__side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=dash-dash-gash-dash-bash-gash-dash-bash-gash-gash-gash-dash-gash-dash-dash-dash__r=gash-dash-gash-gash-dash-gash-gash-dash-gash-bash-gash-dash-bash-dash-bash-dash.wav,
mild_bici_2,66,2025-04-29,66,8,side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0/13__side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=dash-dash-gash-gash-dash-gash-dash-gash-gash-bash-gash-gash-gash-dash-dash-gash__r=dash-dash-bash-dash-bash-dash-dash-bash-gash-dash-gash-dash-dash-gash-bash-gash.wav,
mild_bici_2,67,2025-04-29,67,5,side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0/13__side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=dash-dash-dash-dash-dash-bash-gash-gash-dash-gash-gash-dash-dash-gash-dash-gash__r=dash-bash-gash-bash-gash-gash-dash-dash-bash-dash-bash-gash-bash-dash-dash-gash.wav,6371.787959000096
mild_bici_2,68,2025-04-29,68,7,side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0/13__side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=dash-dash-gash-gash-gash-dash-gash-gash-bash-gash-dash-gash-dash-gash-dash-dash__r=gash-bash-gash-dash-gash-dash-bash-gash-gash-gash-bash-gash-bash-dash-dash-bash.wav,
mild_bici_2,69,2025-04-29,69,6,side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0/13__side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=dash-bash-dash-dash-dash-gash-gash-dash-gash-dash-gash-gash-dash-dash-dash-gash__r=gash-gash-dash-bash-gash-bash-gash-bash-gash-dash-dash-gash-bash-gash-dash-dash.wav,7316.690116997808
mild_bici_2,70,2025-04-29,70,1,side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0/13__side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=dash-dash-gash-gash-dash-dash-gash-dash-gash-dash-gash-bash-gash-dash-dash-gash__r=dash-dash-bash-dash-bash-dash-bash-dash-gash-dash-gash-dash-gash-bash-dash-dash.wav,
mild_bici_2,71,2025-04-29,71,4,side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0/13__side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=gash-bash-gash-dash-gash-dash-bash-dash-bash-dash-gash-bash-dash-dash-dash-bash__r=gash-gash-gash-gash-bash-gash-gash-dash-dash-dash-gash-dash-dash-gash-dash-dash.wav,
mild_bici_2,72,2025-04-29,72,3,side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0/13__side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=gash-dash-dash-dash-bash-dash-gash-gash-dash-gash-gash-dash-bash-gash-gash-gash__r=dash-bash-gash-gash-gash-dash-bash-dash-bash-dash-dash-dash-dash-gash-dash-bash.wav,6965.470521999523
mild_bici_2,73,2025-04-29,73,2,side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0/13__side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=dash-gash-dash-gash-dash-dash-gash-bash-gash-dash-gash-dash-dash-dash-gash-dash__r=dash-gash-dash-bash-dash-bash-gash-dash-dash-bash-gash-gash-bash-gash-bash-dash.wav,7601.175633998588
mild_bici_2,74,2025-04-29,74,6,side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0/13__side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=gash-bash-gash-dash-dash-dash-dash-gash-bash-dash-dash-dash-gash-bash-dash-bash__r=gash-dash-dash-bash-dash-dash-gash-gash-dash-gash-gash-bash-dash-dash-gash-dash.wav,
mild_bici_2,75,2025-04-29,75,3,side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0/13__side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=gash-gash-gash-bash-dash-bash-dash-dash-bash-gash-dash-gash-gash-bash-dash-gash__r=gash-gash-gash-dash-dash-gash-gash-gash-dash-gash-gash-bash-gash-gash-gash-bash.wav,
mild_bici_2,76,2025-04-29,76,7,side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0/13__side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=gash-dash-dash-dash-gash-gash-bash-dash-gash-dash-dash-gash-dash-gash-dash-gash__r=gash-dash-bash-gash-gash-dash-gash-gash-bash-dash-bash-gash-gash-bash-dash-bash.wav,
mild_bici_2,77,2025-04-29,77,5,side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0/13__side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=gash-bash-dash-bash-dash-bash-gash-gash-dash-gash-dash-dash-gash-dash-gash-gash__r=gash-dash-dash-gash-gash-gash-dash-gash-bash-gash-dash-gash-dash-gash-bash-gash.wav,
mild_bici_2,78,2025-04-29,78,4,side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0/13__side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=gash-gash-gash-dash-dash-dash-dash-gash-gash-gash-dash-gash-gash-gash-bash-dash__r=gash-gash-gash-dash-bash-dash-dash-bash-gash-dash-bash-dash-bash-dash-dash-gash.wav,
mild_bici_2,79,2025-04-29,79,1,side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0/13__side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=gash-gash-gash-gash-gash-gash-gash-gash-gash-gash-gash-gash-dash-bash-gash-bash__r=gash-dash-gash-bash-dash-dash-dash-dash-dash-bash-dash-bash-dash-dash-dash-gash.wav,
mild_bici_2,80,2025-04-29,80,8,side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0/13__side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=gash-dash-bash-dash-dash-dash-dash-gash-dash-dash-gash-gash-dash-dash-gash-bash__r=dash-gash-gash-gash-gash-dash-bash-gash-bash-gash-bash-gash-dash-bash-dash-dash.wav,
mild_bici_2,81,2025-04-29,81,2,side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0/14__side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=dash-gash-dash-bash-gash-gash-bash-dash-gash-dash-dash-bash-dash-gash-dash-gash__r=gash-gash-dash-gash-dash-gash-dash-dash-bash-dash-gash-gash-dash-bash-gash-bash.wav,10415.936266999692
mild_bici_2,82,2025-04-29,82,5,side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0/14__side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=dash-gash-dash-gash-gash-dash-dash-bash-gash-dash-dash-dash-dash-gash-gash-bash__r=dash-bash-dash-dash-bash-dash-gash-dash-gash-bash-dash-dash-dash-bash-dash-gash.wav,
mild_bici_2,83,2025-04-29,83,8,side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0/14__side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=dash-bash-gash-dash-bash-dash-bash-dash-dash-dash-bash-dash-dash-dash-dash-dash__r=dash-dash-dash-dash-dash-dash-dash-gash-gash-gash-gash-gash-dash-bash-gash-dash.wav,4962.952509999275
mild_bici_2,84,2025-04-29,84,7,side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0/14__side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=dash-dash-dash-dash-bash-dash-gash-dash-gash-dash-dash-dash-bash-gash-dash-gash__r=gash-gash-bash-gash-dash-gash-bash-dash-bash-dash-dash-gash-dash-gash-gash-bash.wav,
mild_bici_2,85,2025-04-29,85,4,side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0/14__side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=dash-dash-gash-gash-gash-dash-gash-dash-gash-gash-dash-dash-dash-bash-gash-gash__r=gash-bash-dash-bash-dash-gash-dash-bash-dash-bash-dash-gash-gash-dash-gash-bash.wav,
mild_bici_2,86,2025-04-29,86,1,side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0/14__side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=dash-gash-gash-gash-gash-gash-dash-dash-dash-dash-dash-bash-gash-gash-gash-dash__r=dash-dash-bash-dash-bash-dash-bash-gash-gash-dash-dash-gash-gash-bash-dash-bash.wav,
mild_bici_2,87,2025-04-29,87,6,side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0/14__side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=dash-bash-gash-gash-dash-gash-dash-gash-gash-dash-bash-gash-gash-dash-bash-gash__r=gash-dash-dash-dash-gash-dash-bash-gash-gash-gash-gash-gash-bash-dash-dash-dash.wav,11643.274250000715
mild_bici_2,88,2025-04-29,88,3,side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0/14__side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=dash-gash-dash-gash-gash-gash-dash-dash-dash-gash-dash-bash-dash-dash-gash-gash__r=dash-bash-dash-dash-dash-gash-bash-dash-gash-bash-gash-gash-gash-bash-gash-gash.wav,
mild_bici_2,89,2025-04-29,89,4,side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0/14__side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=gash-gash-dash-bash-dash-gash-bash-gash-dash-dash-bash-dash-dash-gash-dash-bash__r=dash-bash-gash-gash-dash-gash-gash-dash-bash-dash-dash-gash-gash-gash-dash-gash.wav,
mild_bici_2,90,2025-04-29,90,3,side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0/14__side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=gash-dash-bash-dash-gash-dash-gash-dash-gash-bash-gash-dash-gash-dash-dash-gash__r=dash-gash-dash-dash-dash-dash-bash-gash-dash-dash-gash-dash-dash-bash-dash-bash.wav,
mild_bici_2,91,2025-04-29,91,8,side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0/14__side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=dash-gash-bash-dash-gash-gash-gash-gash-dash-gash-dash-dash-gash-gash-gash-bash__r=dash-dash-gash-dash-gash-bash-gash-dash-bash-dash-dash-bash-dash-bash-gash-gash.wav,
mild_bici_2,92,2025-04-29,92,5,side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0/14__side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=gash-gash-dash-dash-gash-gash-gash-dash-dash-bash-dash-dash-gash-gash-gash-gash__r=gash-bash-dash-bash-gash-dash-bash-dash-gash-gash-gash-gash-gash-gash-dash-bash.wav,
mild_bici_2,93,2025-04-29,93,2,side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0/14__side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=gash-gash-gash-dash-bash-gash-dash-gash-dash-dash-gash-gash-gash-gash-gash-dash__r=gash-bash-gash-gash-gash-gash-dash-bash-dash-dash-gash-dash-bash-dash-bash-dash.wav,
mild_bici_2,94,2025-04-29,94,6,side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0/14__side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=gash-gash-bash-gash-gash-gash-gash-dash-dash-gash-dash-gash-gash-gash-dash-dash__r=gash-gash-gash-gash-gash-gash-bash-dash-dash-bash-dash-bash-gash-bash-gash-bash.wav,10641.551222002134
mild_bici_2,95,2025-04-29,95,7,side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0/14__side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=dash-dash-gash-dash-dash-gash-gash-bash-dash-dash-dash-gash-dash-gash-dash-dash__r=dash-bash-dash-dash-gash-bash-gash-dash-dash-dash-dash-bash-gash-bash-gash-bash.wav,
mild_bici_2,96,2025-04-29,96,1,side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0/14__side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=gash-gash-dash-gash-gash-dash-dash-dash-gash-gash-gash-gash-gash-bash-dash-dash__r=gash-gash-gash-bash-dash-bash-gash-bash-gash-bash-dash-gash-gash-gash-gash-gash.wav,
mild_bici_2,97,2025-04-29,97,7,side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0/1__side=l_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=dash-dash-bash-gash-dash-dash-dash-gash-gash-gash-gash-gash-bash-dash-gash-gash__r=gash-gash-dash-dash-dash-bash-gash-bash-gash-gash-bash-dash-dash-dash-gash-gash.wav,
mild_bici_2,98,2025-04-29,98,4,side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0/1__side=l_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=dash-bash-dash-gash-dash-dash-gash-bash-gash-dash-bash-dash-gash-gash-gash-gash__r=gash-gash-gash-bash-dash-bash-dash-dash-gash-gash-dash-gash-gash-bash-gash-dash.wav,
mild_bici_2,99,2025-04-29,99,5,side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0/1__side=l_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=dash-bash-gash-dash-dash-dash-gash-gash-dash-dash-dash-gash-dash-gash-gash-bash__r=dash-gash-gash-bash-gash-gash-bash-dash-dash-bash-dash-gash-gash-gash-dash-gash.wav,9767.597647000104
mild_bici_2,100,2025-04-29,100,3,side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0/1__side=r_itd=0_az=90_az_itd=0_mag=1_lpf=0__l=dash-bash-gash-dash-dash-dash-bash-gash-bash-gash-gash-gash-gash-gash-gash-gash__r=gash-dash-dash-bash-dash-dash-gash-dash-gash-dash-gash-gash-bash-dash-dash-bash.wav,
mild_bici_2,101,2025-04-29,101,6,side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0/1__side=l_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=dash-bash-dash-gash-gash-gash-gash-gash-gash-gash-gash-dash-bash-dash-bash-dash__r=gash-dash-dash-gash-bash-gash-dash-dash-dash-gash-bash-dash-gash-dash-gash-gash.wav,6991.82004099898
mild_bici_2,102,2025-04-29,102,8,side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0/1__side=r_itd=0_az=60_az_itd=0_mag=0_lpf=0__l=gash-gash-bash-dash-gash-gash-gash-bash-dash-bash-gash-gash-dash-gash-gash-gash__r=dash-gash-dash-dash-dash-bash-gash-dash-dash-gash-dash-gash-bash-gash-bash-gash.wav,6656.291496001184
mild_bici_2,103,2025-04-29,103,1,side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0/1__side=r_itd=0_az=60_az_itd=0_mag=1_lpf=0__l=dash-gash-dash-gash-dash-dash-gash-gash-dash-dash-gash-dash-gash-bash-dash-gash__r=dash-gash-gash-bash-dash-bash-gash-gash-bash-gash-dash-bash-gash-dash-dash-gash.wav,
mild_bici_2,104,2025-04-29,104,2,side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0,stim/mild-bici/s_mild_bici_2/side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0/1__side=r_itd=0_az=90_az_itd=0_mag=0_lpf=0__l=gash-dash-dash-bash-gash-dash-gash-bash-gash-bash-gash-bash-dash-gash-dash-gash__r=gash-dash-gash-dash-gash-dash-dash-dash-gash-dash-gash-dash-gash-dash-dash-bash.wav,
